loan_id,payment_amount,payment_date,missed
11866,2409,2010-08-20 00:00:00,1
11866,2104,2010-10-03 00:00:00,1
11866,1834,2010-11-21 00:00:00,0
11779,1048,2010-10-24 00:00:00,0
11779,1543,2010-11-28 00:00:00,0
11779,1672,2011-01-01 00:00:00,1
11779,1788,2011-02-10 00:00:00,0
11779,1569,2011-03-21 00:00:00,0
11779,1104,2011-04-14 00:00:00,0
10697,774,2000-11-07 00:00:00,0
10697,809,2000-11-28 00:00:00,0
10697,1145,2001-01-16 00:00:00,1
10697,778,2001-02-06 00:00:00,1
10697,947,2001-02-17 00:00:00,0
10697,876,2001-03-03 00:00:00,0
10697,1154,2001-04-15 00:00:00,1
10697,823,2001-05-21 00:00:00,0
11255,1677,2004-02-04 00:00:00,1
11255,1491,2004-03-01 00:00:00,1
11255,1372,2004-03-24 00:00:00,0
11255,1933,2004-04-15 00:00:00,1
11255,1498,2004-05-06 00:00:00,1
11255,1874,2004-05-18 00:00:00,0
11255,1224,2004-07-01 00:00:00,0
11255,1818,2004-08-11 00:00:00,0
10452,1452,2009-11-04 00:00:00,1
10452,1756,2009-12-12 00:00:00,0
10452,1571,2009-12-25 00:00:00,1
10452,1609,2010-02-09 00:00:00,0
10452,1742,2010-03-09 00:00:00,1
10452,1721,2010-04-14 00:00:00,1
10452,1756,2010-05-03 00:00:00,1
10452,1183,2010-05-26 00:00:00,0
11846,1856,2008-05-16 00:00:00,0
11846,1313,2008-06-17 00:00:00,1
11846,1637,2008-08-04 00:00:00,1
11846,1849,2008-08-21 00:00:00,1
11846,1730,2008-09-15 00:00:00,0
11846,1332,2008-10-26 00:00:00,0
10878,1070,2003-12-12 00:00:00,0
10878,886,2004-01-16 00:00:00,1
10878,949,2004-02-13 00:00:00,1
10878,1167,2004-03-22 00:00:00,0
10878,1135,2004-04-20 00:00:00,1
10878,701,2004-05-14 00:00:00,0
10878,981,2004-05-26 00:00:00,0
10878,771,2004-07-11 00:00:00,1
10878,1118,2004-08-11 00:00:00,0
10040,983,2002-12-31 00:00:00,0
10040,1211,2003-01-20 00:00:00,1
10040,1603,2003-02-10 00:00:00,1
10040,1453,2003-03-01 00:00:00,1
10040,1860,2003-03-31 00:00:00,1
10040,1342,2003-05-15 00:00:00,1
10040,1448,2003-06-26 00:00:00,1
10040,1691,2003-07-16 00:00:00,1
10040,1479,2003-08-17 00:00:00,0
10011,404,2014-06-21 00:00:00,0
10011,534,2014-07-17 00:00:00,1
10011,576,2014-08-19 00:00:00,0
10011,475,2014-09-09 00:00:00,0
10011,497,2014-09-23 00:00:00,0
10011,350,2014-11-08 00:00:00,1
10011,489,2014-12-26 00:00:00,1
10011,530,2015-02-08 00:00:00,1
10011,572,2015-02-21 00:00:00,0
10546,1625,2013-11-22 00:00:00,1
10546,991,2013-12-03 00:00:00,0
10546,1579,2014-01-10 00:00:00,1
10546,1018,2014-01-22 00:00:00,0
10546,1513,2014-02-27 00:00:00,0
10546,1559,2014-03-24 00:00:00,1
10546,1675,2014-05-12 00:00:00,1
10172,1214,2007-01-29 00:00:00,0
10172,697,2007-02-14 00:00:00,0
10172,1162,2007-03-07 00:00:00,0
10172,1077,2007-03-30 00:00:00,0
10172,722,2007-04-19 00:00:00,0
10172,1026,2007-05-19 00:00:00,1
10172,1326,2007-06-16 00:00:00,1
11875,412,2011-05-11 00:00:00,1
11875,283,2011-05-28 00:00:00,0
11875,319,2011-07-01 00:00:00,1
11875,369,2011-07-18 00:00:00,1
11875,369,2011-07-31 00:00:00,0
11875,335,2011-09-12 00:00:00,0
11875,339,2011-10-09 00:00:00,0
10486,661,2014-01-22 00:00:00,0
10486,339,2014-02-08 00:00:00,0
10486,540,2014-02-20 00:00:00,1
10486,536,2014-03-20 00:00:00,0
10486,640,2014-05-03 00:00:00,1
10486,489,2014-05-13 00:00:00,1
10543,1310,2006-09-24 00:00:00,1
10543,1419,2006-10-08 00:00:00,1
10543,791,2006-11-10 00:00:00,0
10543,945,2006-12-15 00:00:00,0
10543,796,2007-01-18 00:00:00,1
10543,1122,2007-02-05 00:00:00,1
10543,1323,2007-03-02 00:00:00,1
10543,1373,2007-03-29 00:00:00,0
11736,944,2010-11-20 00:00:00,0
11736,867,2010-12-19 00:00:00,0
11736,689,2011-01-30 00:00:00,1
11736,551,2011-03-08 00:00:00,0
11736,763,2011-04-08 00:00:00,1
11736,729,2011-05-16 00:00:00,1
11736,882,2011-06-24 00:00:00,0
11240,1872,2011-10-10 00:00:00,1
11240,2940,2011-11-25 00:00:00,0
11240,1500,2012-01-05 00:00:00,1
11240,2848,2012-02-17 00:00:00,1
11240,1845,2012-03-15 00:00:00,0
11240,1923,2012-04-12 00:00:00,0
11240,2237,2012-04-24 00:00:00,0
11240,1559,2012-05-19 00:00:00,1
11240,2107,2012-07-07 00:00:00,1
10388,833,2009-12-26 00:00:00,0
10388,964,2010-02-08 00:00:00,0
10388,941,2010-03-23 00:00:00,1
10388,800,2010-04-20 00:00:00,0
10388,933,2010-05-05 00:00:00,1
11096,236,2002-06-28 00:00:00,1
11096,239,2002-07-24 00:00:00,1
11096,172,2002-09-05 00:00:00,1
11096,293,2002-09-24 00:00:00,0
11096,238,2002-10-20 00:00:00,0
11096,163,2002-11-10 00:00:00,0
11096,286,2002-12-07 00:00:00,1
11096,194,2002-12-29 00:00:00,0
11096,274,2003-02-02 00:00:00,1
11227,872,2011-12-04 00:00:00,1
11227,695,2012-01-19 00:00:00,1
11227,984,2012-01-30 00:00:00,0
11227,852,2012-02-14 00:00:00,0
11227,1058,2012-03-06 00:00:00,0
11227,572,2012-04-03 00:00:00,0
11227,729,2012-04-30 00:00:00,1
11227,1052,2012-05-10 00:00:00,0
11227,1080,2012-05-30 00:00:00,0
10769,1704,2005-08-25 00:00:00,1
10769,1358,2005-10-07 00:00:00,0
10769,1385,2005-10-26 00:00:00,1
10769,1595,2005-12-07 00:00:00,1
10769,1337,2006-01-22 00:00:00,1
10769,1400,2006-03-02 00:00:00,1
11762,770,2013-11-09 00:00:00,1
11762,1114,2013-12-06 00:00:00,0
11762,608,2013-12-20 00:00:00,0
11762,1180,2013-12-30 00:00:00,0
11762,966,2014-02-16 00:00:00,1
11762,883,2014-03-09 00:00:00,0
11762,669,2014-03-21 00:00:00,0
11762,687,2014-04-23 00:00:00,1
11062,1024,2008-06-20 00:00:00,0
11062,1163,2008-07-08 00:00:00,1
11062,1196,2008-08-16 00:00:00,1
11062,1332,2008-09-24 00:00:00,1
11062,888,2008-11-08 00:00:00,1
11062,1592,2008-11-24 00:00:00,1
11062,1368,2008-12-25 00:00:00,1
11444,1146,2004-01-16 00:00:00,0
11444,1049,2004-02-07 00:00:00,1
11444,1097,2004-03-05 00:00:00,0
11444,1432,2004-04-20 00:00:00,0
11444,1345,2004-05-24 00:00:00,0
11444,1203,2004-06-08 00:00:00,0
10870,157,2006-09-28 00:00:00,0
10870,211,2006-10-23 00:00:00,0
10870,199,2006-11-08 00:00:00,0
10870,216,2006-12-07 00:00:00,0
10870,184,2007-01-20 00:00:00,0
10094,1997,2001-03-04 00:00:00,0
10094,2012,2001-04-17 00:00:00,1
10094,1358,2001-05-27 00:00:00,1
10094,2058,2001-06-06 00:00:00,0
10094,1371,2001-06-24 00:00:00,0
10243,1379,2005-05-11 00:00:00,1
10243,1643,2005-06-19 00:00:00,1
10243,1640,2005-07-30 00:00:00,0
10243,1167,2005-09-08 00:00:00,1
10243,1217,2005-10-21 00:00:00,1
10243,950,2005-11-07 00:00:00,1
10243,1585,2005-12-01 00:00:00,0
10243,926,2005-12-31 00:00:00,0
10243,1105,2006-02-06 00:00:00,1
11521,961,2004-03-22 00:00:00,1
11521,1169,2004-05-06 00:00:00,1
11521,1147,2004-06-05 00:00:00,1
11521,1165,2004-07-18 00:00:00,1
11521,1101,2004-08-27 00:00:00,0
11521,815,2004-09-21 00:00:00,0
11521,1058,2004-11-05 00:00:00,1
11521,1069,2004-11-22 00:00:00,1
11521,854,2005-01-10 00:00:00,1
11157,937,2007-02-20 00:00:00,0
11157,840,2007-04-10 00:00:00,1
11157,1101,2007-05-05 00:00:00,0
11157,738,2007-05-26 00:00:00,0
11157,724,2007-06-29 00:00:00,1
11157,1243,2007-07-14 00:00:00,0
10454,2725,2007-06-24 00:00:00,1
10454,2813,2007-07-26 00:00:00,1
10454,2128,2007-08-19 00:00:00,0
10454,1703,2007-09-14 00:00:00,1
10454,2828,2007-10-19 00:00:00,0
10454,1838,2007-11-25 00:00:00,1
10254,398,2004-02-15 00:00:00,0
10254,274,2004-03-09 00:00:00,0
10254,303,2004-04-25 00:00:00,1
10254,410,2004-05-24 00:00:00,0
10254,422,2004-06-03 00:00:00,0
10398,1013,2014-08-08 00:00:00,1
10398,1244,2014-08-21 00:00:00,1
10398,902,2014-10-09 00:00:00,0
10398,1276,2014-11-01 00:00:00,1
10398,1476,2014-11-19 00:00:00,0
10398,1382,2014-11-30 00:00:00,1
11254,1032,2010-06-09 00:00:00,0
11254,1212,2010-07-03 00:00:00,1
11254,1065,2010-08-13 00:00:00,1
11254,1655,2010-09-29 00:00:00,0
11254,1608,2010-11-08 00:00:00,1
11254,1639,2010-11-21 00:00:00,1
11254,992,2011-01-07 00:00:00,0
11254,1575,2011-01-25 00:00:00,1
10938,1443,2008-11-01 00:00:00,1
10938,2054,2008-12-03 00:00:00,0
10938,1306,2008-12-26 00:00:00,0
10938,1583,2009-01-13 00:00:00,0
10938,2123,2009-02-28 00:00:00,1
10938,1241,2009-04-09 00:00:00,1
10938,2197,2009-04-22 00:00:00,0
10938,1203,2009-06-06 00:00:00,1
11192,2216,2003-05-29 00:00:00,0
11192,1766,2003-07-13 00:00:00,1
11192,1958,2003-08-06 00:00:00,0
11192,2556,2003-09-22 00:00:00,1
11192,1612,2003-10-15 00:00:00,1
11192,1533,2003-10-27 00:00:00,1
11192,1761,2003-11-18 00:00:00,0
11192,2229,2004-01-02 00:00:00,0
10585,137,2007-03-03 00:00:00,1
10585,140,2007-03-30 00:00:00,0
10585,132,2007-04-19 00:00:00,0
10585,140,2007-05-04 00:00:00,1
10585,158,2007-05-25 00:00:00,1
10585,134,2007-06-18 00:00:00,0
10585,179,2007-07-31 00:00:00,1
10585,230,2007-08-22 00:00:00,1
10585,203,2007-09-15 00:00:00,0
10500,206,2012-06-29 00:00:00,0
10500,191,2012-08-16 00:00:00,1
10500,201,2012-08-28 00:00:00,1
10500,164,2012-10-08 00:00:00,1
10500,212,2012-11-05 00:00:00,1
10890,2390,2002-11-11 00:00:00,0
10890,2364,2002-12-01 00:00:00,1
10890,2618,2002-12-18 00:00:00,0
10890,2773,2003-01-26 00:00:00,0
10890,2076,2003-02-09 00:00:00,1
10890,2442,2003-03-27 00:00:00,0
10914,1631,2014-04-01 00:00:00,0
10914,2633,2014-05-04 00:00:00,0
10914,1900,2014-06-18 00:00:00,0
10914,1686,2014-07-05 00:00:00,1
10914,2449,2014-07-16 00:00:00,0
10914,1936,2014-08-16 00:00:00,1
10914,2199,2014-09-04 00:00:00,1
10872,760,2005-10-09 00:00:00,0
10872,993,2005-11-21 00:00:00,0
10872,654,2005-12-14 00:00:00,1
10872,705,2006-01-10 00:00:00,0
10872,685,2006-02-02 00:00:00,1
11909,2469,2005-09-10 00:00:00,0
11909,2188,2005-09-22 00:00:00,0
11909,1749,2005-10-31 00:00:00,0
11909,1793,2005-12-15 00:00:00,0
11909,1579,2005-12-27 00:00:00,1
11909,1323,2006-02-07 00:00:00,0
11909,1489,2006-03-23 00:00:00,0
11909,1342,2006-04-19 00:00:00,1
11909,1472,2006-05-18 00:00:00,0
11627,1829,2001-10-01 00:00:00,1
11627,1757,2001-11-09 00:00:00,0
11627,1633,2001-11-24 00:00:00,0
11627,1374,2001-12-11 00:00:00,1
11627,1056,2002-01-10 00:00:00,0
11864,1615,2005-09-26 00:00:00,0
11864,1624,2005-10-10 00:00:00,0
11864,1378,2005-11-27 00:00:00,0
11864,1383,2005-12-14 00:00:00,1
11864,1342,2006-01-13 00:00:00,1
11864,1431,2006-02-04 00:00:00,1
11864,1676,2006-03-03 00:00:00,1
11864,2173,2006-04-07 00:00:00,1
11864,1506,2006-05-21 00:00:00,0
10858,1629,2001-09-08 00:00:00,0
10858,1507,2001-09-21 00:00:00,0
10858,1102,2001-10-22 00:00:00,0
10858,1885,2001-11-15 00:00:00,1
10858,1564,2001-12-30 00:00:00,1
10481,1072,2009-03-07 00:00:00,1
10481,1180,2009-04-08 00:00:00,0
10481,1015,2009-04-24 00:00:00,1
10481,666,2009-05-15 00:00:00,0
10481,734,2009-07-01 00:00:00,1
10481,1114,2009-08-19 00:00:00,1
10481,894,2009-09-17 00:00:00,0
10382,380,2005-07-15 00:00:00,0
10382,483,2005-08-25 00:00:00,1
10382,752,2005-10-11 00:00:00,1
10382,683,2005-11-24 00:00:00,0
10382,609,2005-12-06 00:00:00,1
10382,560,2006-01-20 00:00:00,0
10382,701,2006-02-28 00:00:00,0
11919,797,2014-12-07 00:00:00,0
11919,1120,2015-01-19 00:00:00,1
11919,849,2015-02-15 00:00:00,0
11919,1192,2015-02-27 00:00:00,0
11919,1180,2015-03-25 00:00:00,0
11919,1098,2015-04-10 00:00:00,0
10811,1471,2010-12-23 00:00:00,0
10811,1554,2011-01-13 00:00:00,1
10811,1238,2011-02-14 00:00:00,1
10811,1480,2011-03-09 00:00:00,1
10811,1623,2011-04-19 00:00:00,1
10443,2468,2014-12-07 00:00:00,1
10443,1896,2015-01-16 00:00:00,1
10443,1664,2015-02-12 00:00:00,1
10443,2041,2015-03-14 00:00:00,1
10443,2243,2015-04-23 00:00:00,0
10443,1587,2015-05-30 00:00:00,0
10443,2706,2015-07-16 00:00:00,0
11320,469,2011-10-01 00:00:00,0
11320,331,2011-11-09 00:00:00,1
11320,301,2011-12-24 00:00:00,0
11320,436,2012-01-17 00:00:00,1
11320,495,2012-03-06 00:00:00,0
10941,1732,2000-04-10 00:00:00,0
10941,1383,2000-05-15 00:00:00,1
10941,918,2000-06-06 00:00:00,1
10941,887,2000-07-05 00:00:00,1
10941,1321,2000-08-13 00:00:00,0
10941,1390,2000-08-29 00:00:00,0
10941,943,2000-10-07 00:00:00,1
10941,1527,2000-11-21 00:00:00,0
10941,953,2000-12-08 00:00:00,1
11400,277,2009-09-19 00:00:00,0
11400,222,2009-11-01 00:00:00,1
11400,334,2009-11-14 00:00:00,0
11400,308,2009-12-15 00:00:00,1
11400,276,2010-01-27 00:00:00,1
11773,411,2009-04-17 00:00:00,0
11773,406,2009-05-12 00:00:00,0
11773,351,2009-06-26 00:00:00,1
11773,394,2009-08-05 00:00:00,0
11773,269,2009-09-15 00:00:00,0
11773,453,2009-11-03 00:00:00,0
11773,500,2009-11-22 00:00:00,1
10114,1841,2014-02-13 00:00:00,1
10114,1761,2014-03-15 00:00:00,1
10114,1822,2014-04-18 00:00:00,1
10114,1935,2014-05-20 00:00:00,1
10114,1491,2014-06-03 00:00:00,1
10114,989,2014-07-17 00:00:00,1
10114,1294,2014-08-30 00:00:00,1
10114,1049,2014-09-28 00:00:00,0
10114,997,2014-10-11 00:00:00,0
10395,1408,2004-05-22 00:00:00,1
10395,1407,2004-06-27 00:00:00,1
10395,1525,2004-08-09 00:00:00,0
10395,1899,2004-09-03 00:00:00,0
10395,1705,2004-09-28 00:00:00,0
10395,1129,2004-10-22 00:00:00,1
10395,1953,2004-11-16 00:00:00,1
10395,2138,2004-12-22 00:00:00,1
10499,1051,2007-05-05 00:00:00,0
10499,684,2007-05-21 00:00:00,1
10499,1312,2007-06-28 00:00:00,0
10499,937,2007-07-14 00:00:00,0
10499,1158,2007-08-21 00:00:00,1
10499,1202,2007-10-03 00:00:00,1
10499,1252,2007-11-15 00:00:00,1
10499,1049,2007-12-23 00:00:00,0
11299,688,2000-08-15 00:00:00,0
11299,402,2000-08-31 00:00:00,0
11299,601,2000-10-05 00:00:00,0
11299,605,2000-10-31 00:00:00,1
11299,386,2000-11-18 00:00:00,1
11299,611,2000-12-06 00:00:00,1
10121,1915,2012-04-03 00:00:00,1
10121,1664,2012-04-15 00:00:00,0
10121,1742,2012-04-25 00:00:00,1
10121,1586,2012-06-12 00:00:00,1
10121,2478,2012-07-22 00:00:00,1
10121,2303,2012-08-29 00:00:00,0
10121,1334,2012-09-18 00:00:00,0
10365,257,2009-12-13 00:00:00,0
10365,278,2010-01-01 00:00:00,0
10365,289,2010-02-09 00:00:00,0
10365,381,2010-02-22 00:00:00,0
10365,220,2010-04-03 00:00:00,0
11394,1633,2000-09-11 00:00:00,1
11394,1890,2000-10-29 00:00:00,1
11394,1201,2000-11-23 00:00:00,1
11394,1698,2000-12-20 00:00:00,0
11394,1688,2001-01-07 00:00:00,0
11394,1446,2001-01-21 00:00:00,0
11394,1502,2001-02-18 00:00:00,1
11394,1275,2001-04-08 00:00:00,1
11394,1387,2001-04-19 00:00:00,1
11443,2117,2010-10-17 00:00:00,0
11443,1248,2010-11-11 00:00:00,1
11443,1915,2010-12-17 00:00:00,1
11443,1953,2011-01-09 00:00:00,1
11443,1657,2011-01-30 00:00:00,1
11443,1795,2011-03-17 00:00:00,1
11465,769,2005-07-28 00:00:00,1
11465,852,2005-08-11 00:00:00,1
11465,731,2005-09-18 00:00:00,1
11465,735,2005-10-22 00:00:00,1
11465,884,2005-11-06 00:00:00,0
11344,1211,2009-08-18 00:00:00,1
11344,996,2009-09-06 00:00:00,0
11344,1324,2009-10-20 00:00:00,1
11344,1016,2009-12-05 00:00:00,0
11344,1130,2010-01-11 00:00:00,1
11344,1419,2010-02-13 00:00:00,0
11344,1108,2010-02-27 00:00:00,0
11344,816,2010-04-05 00:00:00,1
11344,1522,2010-04-17 00:00:00,0
11615,536,2013-10-03 00:00:00,0
11615,540,2013-10-28 00:00:00,1
11615,616,2013-12-07 00:00:00,0
11615,618,2014-01-19 00:00:00,1
11615,362,2014-02-13 00:00:00,0
11615,551,2014-03-28 00:00:00,0
11615,595,2014-04-08 00:00:00,1
11615,329,2014-05-07 00:00:00,0
11615,533,2014-05-21 00:00:00,1
10534,1902,2013-05-12 00:00:00,0
10534,2217,2013-05-31 00:00:00,1
10534,2759,2013-06-25 00:00:00,1
10534,1985,2013-07-30 00:00:00,0
10534,1415,2013-08-31 00:00:00,1
10534,2140,2013-10-12 00:00:00,1
10534,2068,2013-11-23 00:00:00,0
10959,1152,2010-07-09 00:00:00,1
10959,1748,2010-07-23 00:00:00,0
10959,1056,2010-09-04 00:00:00,0
10959,1073,2010-09-28 00:00:00,0
10959,1383,2010-10-08 00:00:00,0
10959,1165,2010-10-31 00:00:00,1
10959,1701,2010-11-30 00:00:00,1
10959,1598,2011-01-13 00:00:00,0
11562,1265,2013-07-17 00:00:00,0
11562,1297,2013-08-15 00:00:00,1
11562,1121,2013-09-19 00:00:00,0
11562,1261,2013-11-03 00:00:00,0
11562,1372,2013-11-15 00:00:00,1
11562,1237,2013-12-07 00:00:00,0
10607,1624,2006-06-24 00:00:00,1
10607,1389,2006-07-09 00:00:00,1
10607,1585,2006-08-06 00:00:00,0
10607,1551,2006-09-20 00:00:00,0
10607,1427,2006-10-24 00:00:00,0
10607,1224,2006-12-08 00:00:00,0
10607,1874,2006-12-30 00:00:00,0
10607,1260,2007-02-01 00:00:00,1
10607,1362,2007-02-14 00:00:00,0
10998,226,2007-07-12 00:00:00,0
10998,217,2007-08-21 00:00:00,1
10998,124,2007-09-29 00:00:00,1
10998,211,2007-10-14 00:00:00,0
10998,165,2007-11-23 00:00:00,0
10998,184,2007-12-29 00:00:00,0
10998,125,2008-01-21 00:00:00,1
11683,2045,2006-10-01 00:00:00,0
11683,1639,2006-11-18 00:00:00,1
11683,2168,2006-12-25 00:00:00,0
11683,1924,2007-01-31 00:00:00,1
11683,1475,2007-03-15 00:00:00,1
11683,2132,2007-04-05 00:00:00,0
10648,849,2013-11-15 00:00:00,0
10648,1171,2013-11-27 00:00:00,1
10648,761,2014-01-13 00:00:00,1
10648,1129,2014-02-04 00:00:00,0
10648,1358,2014-03-24 00:00:00,1
10648,1280,2014-04-06 00:00:00,0
11832,104,2011-02-27 00:00:00,1
11832,124,2011-04-02 00:00:00,1
11832,155,2011-04-30 00:00:00,1
11832,131,2011-06-15 00:00:00,0
11832,174,2011-06-26 00:00:00,0
11832,139,2011-07-25 00:00:00,1
11832,174,2011-08-07 00:00:00,1
11069,1179,2000-05-30 00:00:00,0
11069,1074,2000-06-12 00:00:00,0
11069,1166,2000-07-05 00:00:00,1
11069,739,2000-07-21 00:00:00,1
11069,925,2000-09-03 00:00:00,1
11069,962,2000-10-09 00:00:00,1
11069,1210,2000-11-06 00:00:00,0
11069,1001,2000-11-18 00:00:00,1
11069,1064,2000-12-08 00:00:00,1
10631,502,2000-06-22 00:00:00,1
10631,677,2000-07-13 00:00:00,0
10631,588,2000-08-16 00:00:00,1
10631,719,2000-09-06 00:00:00,0
10631,671,2000-10-21 00:00:00,0
11109,702,2000-05-28 00:00:00,1
11109,469,2000-06-28 00:00:00,1
11109,809,2000-08-13 00:00:00,0
11109,536,2000-09-20 00:00:00,1
11109,424,2000-10-14 00:00:00,1
11109,477,2000-11-25 00:00:00,0
10876,198,2012-01-13 00:00:00,0
10876,288,2012-02-17 00:00:00,1
10876,216,2012-03-24 00:00:00,1
10876,292,2012-04-03 00:00:00,0
10876,220,2012-04-21 00:00:00,1
10876,172,2012-05-23 00:00:00,0
11478,375,2003-01-07 00:00:00,1
11478,439,2003-02-11 00:00:00,0
11478,358,2003-02-28 00:00:00,0
11478,446,2003-04-10 00:00:00,0
11478,395,2003-05-21 00:00:00,1
11478,236,2003-06-24 00:00:00,1
11478,429,2003-07-31 00:00:00,0
11028,925,2009-01-21 00:00:00,0
11028,815,2009-03-10 00:00:00,0
11028,611,2009-03-22 00:00:00,0
11028,886,2009-05-07 00:00:00,1
11028,955,2009-06-17 00:00:00,1
11028,932,2009-07-26 00:00:00,1
11028,935,2009-08-24 00:00:00,1
11028,909,2009-09-29 00:00:00,1
11030,1354,2013-06-24 00:00:00,1
11030,789,2013-07-21 00:00:00,1
11030,1109,2013-08-02 00:00:00,1
11030,1013,2013-08-19 00:00:00,1
11030,1163,2013-09-15 00:00:00,1
11030,1210,2013-10-29 00:00:00,0
11030,1318,2013-11-21 00:00:00,0
10705,1443,2009-03-05 00:00:00,1
10705,1216,2009-03-16 00:00:00,1
10705,1749,2009-04-29 00:00:00,1
10705,1125,2009-06-16 00:00:00,0
10705,1329,2009-07-04 00:00:00,0
10705,1458,2009-08-08 00:00:00,0
10705,1368,2009-08-18 00:00:00,0
10705,1471,2009-10-03 00:00:00,1
10705,1772,2009-11-09 00:00:00,0
11637,303,2011-01-18 00:00:00,0
11637,272,2011-02-07 00:00:00,0
11637,460,2011-03-04 00:00:00,0
11637,293,2011-04-03 00:00:00,0
11637,394,2011-05-01 00:00:00,1
11637,410,2011-06-02 00:00:00,0
11637,445,2011-07-20 00:00:00,1
11637,484,2011-08-12 00:00:00,0
11637,342,2011-09-07 00:00:00,0
10101,376,2008-12-30 00:00:00,1
10101,312,2009-02-09 00:00:00,1
10101,328,2009-03-27 00:00:00,0
10101,246,2009-05-02 00:00:00,1
10101,385,2009-05-19 00:00:00,1
10101,279,2009-06-15 00:00:00,1
10101,270,2009-07-09 00:00:00,0
10101,352,2009-07-23 00:00:00,0
10531,586,2014-08-20 00:00:00,1
10531,731,2014-09-23 00:00:00,0
10531,930,2014-10-15 00:00:00,0
10531,668,2014-11-18 00:00:00,1
10531,641,2014-12-25 00:00:00,0
11100,1266,2009-12-07 00:00:00,0
11100,1941,2009-12-25 00:00:00,1
11100,1563,2010-01-17 00:00:00,0
11100,1741,2010-02-02 00:00:00,0
11100,1909,2010-02-14 00:00:00,1
11100,1325,2010-03-23 00:00:00,0
11527,1903,2011-10-28 00:00:00,0
11527,1650,2011-11-22 00:00:00,0
11527,2155,2011-12-22 00:00:00,1
11527,2213,2012-01-26 00:00:00,0
11527,2423,2012-02-25 00:00:00,1
11527,2068,2012-03-09 00:00:00,0
11527,1860,2012-04-04 00:00:00,0
11527,1450,2012-05-14 00:00:00,1
11210,398,2004-02-08 00:00:00,1
11210,478,2004-03-10 00:00:00,0
11210,689,2004-03-24 00:00:00,0
11210,652,2004-05-03 00:00:00,1
11210,435,2004-05-20 00:00:00,0
11210,567,2004-06-06 00:00:00,1
11210,526,2004-07-04 00:00:00,0
10521,164,2002-07-28 00:00:00,0
10521,116,2002-09-11 00:00:00,0
10521,153,2002-10-21 00:00:00,1
10521,175,2002-11-02 00:00:00,0
10521,179,2002-12-14 00:00:00,0
10521,154,2003-02-01 00:00:00,0
11742,931,2005-08-23 00:00:00,1
11742,1095,2005-09-05 00:00:00,0
11742,611,2005-09-15 00:00:00,0
11742,576,2005-10-03 00:00:00,0
11742,731,2005-10-24 00:00:00,0
11742,781,2005-11-15 00:00:00,0
10922,1462,2008-07-28 00:00:00,1
10922,1940,2008-08-07 00:00:00,0
10922,1784,2008-09-22 00:00:00,0
10922,1851,2008-10-21 00:00:00,0
10922,1722,2008-11-29 00:00:00,0
10922,1481,2008-12-21 00:00:00,1
10468,714,2007-06-17 00:00:00,0
10468,509,2007-07-26 00:00:00,0
10468,606,2007-08-06 00:00:00,1
10468,506,2007-09-08 00:00:00,1
10468,741,2007-10-23 00:00:00,1
10468,597,2007-11-22 00:00:00,0
10468,786,2007-12-22 00:00:00,0
10468,681,2008-01-16 00:00:00,0
10468,453,2008-01-30 00:00:00,1
10899,262,2013-03-13 00:00:00,0
10899,144,2013-03-25 00:00:00,1
10899,228,2013-04-10 00:00:00,0
10899,248,2013-05-17 00:00:00,1
10899,250,2013-06-26 00:00:00,1
11809,167,2007-12-14 00:00:00,1
11809,216,2008-01-29 00:00:00,1
11809,230,2008-02-17 00:00:00,1
11809,202,2008-03-22 00:00:00,1
11809,187,2008-04-04 00:00:00,0
11809,164,2008-05-16 00:00:00,1
11809,136,2008-06-19 00:00:00,0
11845,1639,2000-08-28 00:00:00,0
11845,1038,2000-09-29 00:00:00,1
11845,1311,2000-10-09 00:00:00,1
11845,1140,2000-10-29 00:00:00,0
11845,978,2000-11-27 00:00:00,0
11845,980,2000-12-15 00:00:00,0
11168,1712,2006-01-26 00:00:00,0
11168,2028,2006-02-12 00:00:00,1
11168,1825,2006-03-25 00:00:00,1
11168,1429,2006-04-17 00:00:00,1
11168,1968,2006-06-03 00:00:00,0
11168,1834,2006-07-10 00:00:00,1
11168,1372,2006-07-27 00:00:00,0
11168,1320,2006-08-13 00:00:00,1
10745,2140,2005-05-15 00:00:00,0
10745,2177,2005-06-06 00:00:00,1
10745,1794,2005-06-27 00:00:00,1
10745,1687,2005-07-12 00:00:00,0
10745,2454,2005-08-23 00:00:00,0
10745,2007,2005-10-09 00:00:00,0
10745,2696,2005-11-22 00:00:00,0
10933,1635,2014-06-01 00:00:00,1
10933,1466,2014-07-08 00:00:00,1
10933,1341,2014-07-22 00:00:00,0
10933,1016,2014-09-06 00:00:00,1
10933,1656,2014-09-21 00:00:00,1
10933,1069,2014-10-02 00:00:00,0
10933,1702,2014-11-05 00:00:00,1
10510,161,2007-09-03 00:00:00,1
10510,97,2007-10-10 00:00:00,1
10510,101,2007-10-23 00:00:00,0
10510,97,2007-11-09 00:00:00,0
10510,126,2007-12-23 00:00:00,0
11774,1723,2003-02-05 00:00:00,1
11774,1435,2003-03-12 00:00:00,0
11774,1335,2003-03-31 00:00:00,0
11774,1754,2003-04-24 00:00:00,0
11774,1271,2003-06-02 00:00:00,0
11774,2250,2003-07-15 00:00:00,0
11774,1589,2003-08-15 00:00:00,1
11774,1318,2003-09-30 00:00:00,1
11774,1368,2003-10-10 00:00:00,1
11533,1526,2011-09-15 00:00:00,1
